"Name","Type","QC.matrix.1","QC.matrix.2","Species","isotope.expected","isotope.precision","Method","Facility","Normalization","Slope","slope.confi95","Intercept","intercept.confi95","isotope.max","isotope.min","isotope.range","standards","isotope.norm","isotope.SE","isotope.confi95","one.point.mean","isotope.deviation","deviation_significant","SRM.matrix.1","SRM.matrix.2","Matrix.1","Matrix.2","Extrapolation"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",62,1.02055157484422,0.0120916652730489,0.49600563477461,0.291729386234123,-13.34,-35.27,21.93,"USGS90_USGS61_USGS89",-18.3293094595733,0.0999425489270816,0.22268587623097,NA,-0.199309459573268,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",63,0.995873454297979,0.0201696445372133,-0.116165724730402,0.360689849502394,-1.42,-27.97,26.55,"USGS90_USGS63_IAEA600",-18.1688086946996,0.200458113921735,0.446648511824909,NA,-0.0388086946995614,FALSE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",64,0.988636263586991,0.0186581680620086,-0.162311983740469,0.320801776002417,-1.42,-26.46,25.04,"USGS90_USGS63_USGS40",-18.2551345535096,0.178506814816709,0.397737969437428,NA,-0.125134553509636,FALSE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",65,0.976255020054263,0.0299142523406325,-0.311873159572975,0.365703009327432,-1.42,-16.34,14.92,"USGS90_USGS63_USGS88",-18.333454346214,0.21097668442745,0.470085347436049,NA,-0.203454346213956,FALSE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Extrapolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",66,0.975463702776111,0.0238312032860932,-0.285308207749846,0.313489281433264,-1.42,-18.3,16.88,"USGS90_USGS63_USGS89",-18.3755599939163,0.177089789048661,0.394580639269375,NA,-0.245559993916295,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",67,1.03852782701448,0.00559219514319453,0.909961206490882,0.131325234757941,-13.34,-27.97,14.63,"USGS90_IAEA600_USGS40",-18.4106392810448,0.0320989516447881,0.0715209212677812,NA,-0.280639281044831,TRUE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",68,1.02739606202892,0.0262421376497048,0.502956469714698,0.528316866753589,-13.34,-27.97,14.63,"USGS90_IAEA600_USGS88",-18.2139655399886,0.140724391522607,0.313553484173648,NA,-0.0839655399885544,FALSE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",69,1.03703002886714,0.0160330706505729,0.764953340256749,0.332044893173365,-13.34,-27.97,14.63,"USGS90_IAEA600_USGS89",-18.2974000868472,0.0817545756138328,0.18216054625283,NA,-0.167400086847184,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",70,1.01812807332645,0.0303627473700384,0.368765906982186,0.59276559564087,-13.34,-26.46,13.12,"USGS90_USGS40_USGS88",-18.2479654512239,0.147253143478416,0.328100450061368,NA,-0.117965451223856,FALSE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",71,1.02900438382145,0.0199054269309398,0.644195148425282,0.400455685082592,-13.34,-26.46,13.12,"USGS90_USGS40_USGS89",-18.3227549317193,0.0914976500945035,0.203869469041009,NA,-0.192754931719335,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",72,1.10696431919015,0.0707069102800686,1.72928982065863,1.13695524481255,-13.34,-18.3,4.96,"USGS90_USGS88_USGS89",-18.012585839484,0.117967741737544,0.262848508646504,NA,0.117414160515956,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",73,0.99526013933616,0.00210749997750714,-0.344371363150853,0.0543994190312519,-1.42,-35.27,33.85,"USGS61_USGS63_IAEA600",-17.9507125129773,0.0278510590211126,0.0620560266739037,NA,0.179287487022698,TRUE,"Compound","High Organic","Compound / Macromolecule","Matched","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",74,0.993834493590398,0.00427288536661175,-0.320340785435079,0.108273698293229,-1.42,-35.27,33.85,"USGS61_USGS63_USGS40",-18.0006422899808,0.0557384320079551,0.12419296590572,NA,0.129357710019239,FALSE,"Compound","High Organic","Compound / Macromolecule","Matched","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",75,0.995436026958018,0.00233671800334367,-0.332034836878285,0.0520375959505548,-1.42,-35.27,33.85,"USGS61_USGS63_USGS88",-17.9599338168978,0.0292204029050407,0.0651071149834139,NA,0.170066183102186,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",76,0.995347031076634,0.00511936200940122,-0.285129620328337,0.11668583363633,-1.42,-35.27,33.85,"USGS61_USGS63_USGS89",-18.0086641342396,0.0638557848796679,0.142279555214466,NA,0.121335865760376,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",77,1.00882463934416,0.0118403826421345,0.11479769677298,0.354809171779603,-26.42,-35.27,8.85,"USGS61_IAEA600_USGS40",-18.1645025132276,0.0729036593511727,0.16243947585232,NA,-0.0345025132276184,FALSE,"Compound","High Organic","Compound / Macromolecule","Matched","Extrapolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",78,0.997273031519025,0.00256291700438949,-0.27999806501337,0.070272221234033,-16.26,-35.27,19.01,"USGS61_IAEA600_USGS88",-17.9790301836159,0.0204227376306737,0.0455046951788262,NA,0.150969816384144,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",79,1.00642387729707,0.0054208409477372,0.0165853040352861,0.150947217022816,-18.13,-35.27,17.14,"USGS61_IAEA600_USGS89",-18.1102472975761,0.0397588260615299,0.0885881850570592,NA,0.0197527024239221,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",80,0.996761349199354,0.0069167820342475,-0.240331812350021,0.186576192058978,-16.26,-35.27,19.01,"USGS61_USGS40_USGS88",-18.0280547616378,0.0541180503797897,0.12058253064496,NA,0.101945238362152,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",81,1.00613013073515,0.00545929574482584,0.0575915008651871,0.149629576472021,-18.13,-35.27,17.14,"USGS61_USGS40_USGS89",-18.1562910629837,0.0393348695482256,0.0876435510782133,NA,-0.0262910629837343,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",82,1.00063955850768,0.00633272546780927,-0.151072322976017,0.155769728797102,-16.26,-35.27,19.01,"USGS61_USGS88_USGS89",-18.0473853182023,0.0503907222122593,0.112277525940783,NA,0.0826146817977076,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",83,0.992136956649914,0.00458574649088184,-0.344915888942101,0.101397685254011,-1.42,-27.97,26.55,"USGS63_IAEA600_USGS40",-18.0066713484616,0.0506935800785452,0.112952335319284,NA,0.12332865153839,FALSE,"Compound","High Organic","Compound / Macromolecule","Matched","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",84,0.994918274078545,0.00301031400740925,-0.336991465809545,0.0557313495485382,-1.42,-27.97,26.55,"USGS63_IAEA600_USGS88",-17.9642981738814,0.0297962764881371,0.0663902412877433,NA,0.165701826118575,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",85,0.993821800103793,0.00628309350578471,-0.306020247039538,0.120258404229548,-1.42,-27.97,26.55,"USGS63_IAEA600_USGS89",-18.0152817648904,0.0626674199137293,0.139631713063519,NA,0.114718235109553,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",86,0.988906413205022,0.00348347230935508,-0.370467418665651,0.0621753326659755,-1.42,-26.46,25.04,"USGS63_USGS40_USGS88",-18.0396570829355,0.0331959647975417,0.0739652188945713,NA,0.090342917064465,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",87,0.988015637589251,0.0040396540124924,-0.34002183951571,0.0747244239221325,-1.42,-26.46,25.04,"USGS63_USGS40_USGS89",-18.086736161471,0.0388837067111511,0.0866382976323551,NA,0.0432638385290396,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",88,0.987746442732303,0.00704863224654351,-0.362761928328591,0.0986799619773415,-1.42,-18.3,16.88,"USGS63_USGS88_USGS89",-18.0686432261932,0.052405814504079,0.116767431366524,NA,0.0613567738068426,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",89,0.991832840607879,0.00984827678676048,-0.356057082046349,0.236037576164865,-16.26,-27.97,11.71,"IAEA600_USGS40_USGS88",-18.0009596244174,0.0523180907667916,0.116571970699233,NA,0.129040375582598,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",90,1.00742709479157,0.0119823730943419,0.065535866230281,0.293024101589947,-18.13,-27.97,9.84,"IAEA600_USGS40_USGS89",-18.1408024071572,0.0553196195761648,0.123259793654753,NA,-0.0108024071572004,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",91,1.00250275325426,0.0109526386019151,-0.122509839498819,0.232819659363183,-16.26,-27.97,11.71,"IAEA600_USGS88_USGS89",-18.0423346487447,0.0514594073169144,0.114658704743004,NA,0.087665351255346,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"three.point","U.S. EPA",92,0.986423356808953,0.0104515621151369,-0.396657681504542,0.216143813272911,-16.26,-26.46,10.2,"USGS40_USGS88_USGS89",-18.0585163515603,0.0436376192731062,0.0972306749105929,NA,0.0714836484397274,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",9,1.01083964211975,0.00578793467485683,0.524045079146607,0.128696709070145,-13.34,-28.11,14.77,"USGS91_USGS90",-18.5331523404255,0.0300127853921553,0.0734386402619354,NA,-0.403152340425542,TRUE,"Plant","Plant","Plant / Macromolecule","Plant / High Organic","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",10,1.05908419497785,0.0118733676844724,1.88840103397347,0.378112320143728,-27.98,-35.27,7.29,"USGS91_USGS61",-18.9771513249651,0.0640381359274499,0.15669567372611,NA,-0.847151324965147,TRUE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Extrapolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",11,0.979435632607894,0.00425549806937631,-0.364060309848765,0.0851699055649213,-1.42,-28.11,26.69,"USGS91_USGS63",-18.2206355333773,0.0421480534964879,0.103132571603248,NA,-0.0906355333772773,FALSE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",12,0.22727272727273,0.153847683846384,-21.6352272727272,4.30871210707195,-27.89,-28.11,0.219999999999999,"USGS91_IAEA600",15.0709999999994,11.9175568283274,29.161211039928,NA,33.2009999999994,TRUE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Extrapolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",13,0.857142857142853,0.0398165684375799,-3.82250000000014,1.08903610078842,-26.42,-28.11,1.69,"USGS91_USGS40",-16.7854166666666,0.202671588158195,0.495919510954659,NA,1.3445833333334,TRUE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Extrapolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",14,0.9629705400982,0.00678425712159736,-0.829693126022901,0.156014462102179,-16.26,-28.11,11.85,"USGS91_USGS88",-18.0486381984279,0.0326990697533455,0.0800117413008772,NA,0.0813618015721183,FALSE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",15,0.970689655172414,0.0111075622400825,-0.611396551724144,0.263843219615655,-18.13,-28.11,9.98,"USGS91_USGS89",-18.13,0.0474663756609349,0.116146037135641,NA,0,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",16,1.02617370892019,0.00260595300124833,0.734888497652574,0.0693782070260571,-13.34,-35.27,21.93,"USGS90_USGS61",-18.4616779137596,0.0201117733271332,0.0492117365017035,NA,-0.33167791375957,TRUE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",17,0.943163751987282,0.0079208830020302,-0.40649841017488,0.0772908139245314,-1.42,-13.41,11.99,"USGS90_USGS63",-18.8763632532659,0.0541614414028097,0.132528272843629,NA,-0.746363253265908,TRUE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Extrapolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",18,1.04166666666667,0.00439756075819964,0.947916666666669,0.0962460901269648,-13.34,-27.97,14.63,"USGS90_IAEA600",-18.3916,0.0212775994576432,0.052064410276823,NA,-0.261599999999994,TRUE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",19,1.03382120253165,0.00377986402143482,0.840041534810129,0.0795342403382867,-13.34,-26.46,13.12,"USGS90_USGS40",-18.4268241821312,0.0165397415657039,0.0404712896519959,NA,-0.296824182131232,TRUE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",20,1.26406926406927,0.0255837817457845,4.0059523809524,0.382469451169941,-13.34,-16.34,3,"USGS90_USGS88",-17.574948630137,0.0275954066162879,0.0675235274865593,NA,0.555051369863023,TRUE,"Mixed","Mixed","Mixed / Macromolecule","Mixed / High Organic","Extrapolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",21,1.10388127853881,0.0220533410667505,1.80336757990868,0.354832501096282,-13.34,-18.3,4.96,"USGS90_USGS89",-18.13,0.0357608482982382,0.0875036435079564,NA,0,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",22,0.995351239669422,0.00284914534653646,-0.345439049586788,0.0706528130929087,-1.42,-35.27,33.85,"USGS61_USGS63",-17.9479968863518,0.0343242117132399,0.0839883204223358,NA,0.182003113648172,FALSE,"Compound","High Organic","Compound / Macromolecule","Matched","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",23,0.996584699453552,0.00768959528699364,-0.302206284152996,0.24301161440748,-27.89,-35.27,7.38,"USGS61_IAEA600",-17.9691638108293,0.0468040845421586,0.114525469148199,NA,0.160836189170659,FALSE,"Compound","High Organic","Compound / Macromolecule","Matched","Extrapolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",24,1.01501154734411,0.00472098056818671,0.343654734411072,0.146462082333964,-26.42,-35.27,8.85,"USGS61_USGS40",-18.2792548350398,0.0276123596455134,0.0675650100546838,NA,-0.149254835039805,FALSE,"Compound","High Organic","Compound / Macromolecule","Matched","Extrapolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",25,0.997235387045814,0.00282669356936349,-0.279399684044236,0.077061133763635,-16.26,-35.27,19.01,"USGS61_USGS88",-17.9803089108911,0.0209746330498526,0.0513230781831013,NA,0.149691089108916,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",26,1.00605791962175,0.00551868918197673,0.0298300827423274,0.153990188599425,-18.13,-35.27,17.14,"USGS61_USGS89",-18.13,0.0379310604905651,0.0928139614408605,NA,-1.06581410364015e-14,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",27,0.995011295180723,0.0037681432762825,-0.345836784638558,0.0739517582454391,-1.42,-27.97,26.55,"USGS63_IAEA600",-17.9537290700974,0.0360097968623562,0.0881127986998224,NA,0.176270929902568,FALSE,"Compound","High Organic","Compound / Macromolecule","Matched","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",28,0.988600317208565,0.00365984738100833,-0.353337628865986,0.0683618443607217,-1.42,-26.46,25.04,"USGS63_USGS40",-18.0625699388348,0.0336737664632157,0.0823967382315305,NA,0.0674300611651617,FALSE,"Compound","High Organic","Compound / Macromolecule","Matched","Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",29,0.992948287441236,0.00662445736443829,-0.348250503693755,0.0754275999436578,-1.42,-16.34,14.92,"USGS63_USGS88",-17.9885999323639,0.0434659410911034,0.10635732637699,NA,0.141400067636116,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Extrapolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",30,0.984669811320755,0.0073566340076826,-0.357936320754715,0.0945070954870409,-1.42,-18.3,16.88,"USGS63_USGS89",-18.13,0.0517840544613973,0.12671101656193,NA,-3.5527136788005e-15,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",31,1.11567164179104,0.0363303605407663,3.00007462686563,0.983400853352713,-26.42,-27.97,1.55,"IAEA600_USGS40",-19.0110367892977,0.108223727539415,0.264813921491278,NA,-0.881036789297653,TRUE,"Compound","High Organic","Compound / Macromolecule","Matched","Extrapolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",32,0.99764353041988,0.00512705289500337,-0.27284490145673,0.116174793117368,-16.26,-27.97,11.71,"IAEA600_USGS88",-17.9795232982607,0.0227636780253081,0.0557007135357747,NA,0.150476701739315,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Interpolated"
"USGS89","SRM","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",33,1.01328125,0.0101088080126659,0.160789062499985,0.236819168506643,-18.13,-27.97,9.84,"IAEA600_USGS89",-18.13,0.039140182893582,0.0957725773782874,NA,0,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"USGS89","QC","Macromolecule","High Organic","C",-18.13,0.11,"two.point","U.S. EPA",34,0.982333010648597,0.00441830426133039,-0.518731848983541,0.0965152095139185,-16.26,-26.46,10.2,"USGS40_USGS88",-18.0094407489529,0.0174740789434511,0.0427575308545732,NA,0.120559251047062,FALSE,"Mixed","High Organic","Mixed / Macromolecule","Matched","Interpolated"
